date,product_id,units_sold,price_sold
2025-06-30,82,7,4372.8
2025-06-30,83,5,3618.8
2025-06-30,84,0,4851.78
2025-06-30,85,4,3969.21
2025-06-30,86,15,1008.45
2025-06-30,87,16,854.45
2025-06-30,88,23,348.89
2025-06-30,89,1,4325.33
2025-06-30,90,5,3652.56
2025-06-30,91,15,1010.03
2025-06-30,92,5,3599.17
2025-06-30,93,12,1624.01
2025-06-30,94,0,4677.22
2025-06-30,95,12,1416.46
2025-06-30,96,12,2015.37
2025-06-30,97,15,1162.51
2025-06-30,98,12,2180.32
2025-06-30,99,4,3970.67
2025-06-30,100,1,4345.85
2025-06-29,1,5,3112.0
2025-06-29,2,1,4512.66
2025-06-29,3,11,2836.51
2025-06-29,4,1,4392.99
2025-06-29,5,5,2889.78
2025-06-29,6,2,4517.53
2025-06-29,7,4,4425.07
2025-06-29,8,1,4923.25
2025-06-29,9,4,3335.95
2025-06-29,10,4,4011.07
2025-06-29,11,14,1926.9
2025-06-29,12,9,2479.78
2025-06-29,13,11,1880.1
2025-06-29,14,9,2522.62
2025-06-29,15,4,3868.79
2025-06-29,16,4,3406.83
2025-06-29,17,18,633.47
2025-06-29,18,8,3166.65
2025-06-29,19,3,4175.34
2025-06-29,20,16,1047.3
2025-06-29,21,10,2016.8
2025-06-29,22,13,1738.9
2025-06-29,23,9,3621.51
2025-06-29,24,9,2949.79
2025-06-29,25,8,2503.1
2025-06-29,26,15,1477.08
2025-06-29,27,14,2323.85
2025-06-29,28,18,827.35
2025-06-29,29,15,1195.54
2025-06-29,30,15,1873.97
2025-06-29,31,5,3403.03
2025-06-29,32,10,2908.9
2025-06-29,33,1,4345.21
2025-06-29,34,13,1536.28
2025-06-29,35,7,3456.75
2025-06-29,36,5,4301.39
2025-06-29,37,17,723.16
2025-06-29,38,9,3207.65
2025-06-29,39,1,4707.31
2025-06-29,40,4,3466.3
2025-06-29,41,4,3783.2
2025-06-29,42,11,2558.42
2025-06-29,43,7,3809.03
2025-06-29,44,15,1888.39
2025-06-29,45,22,241.21
2025-06-29,46,10,1836.1
2025-06-29,47,4,4160.93
2025-06-29,48,5,3973.49
2025-06-29,49,2,4592.21
2025-06-29,50,12,2396.4
2025-06-29,51,4,3188.93
2025-06-29,52,5,2545.54
2025-06-29,53,20,256.19
2025-06-29,54,8,2923.58
2025-06-29,55,11,2136.32
2025-06-29,56,12,2324.41
2025-06-29,57,19,371.13
2025-06-29,58,8,3098.69
2025-06-29,59,20,571.08
2025-06-29,60,18,277.8
2025-06-29,61,2,4435.39
2025-06-29,62,16,785.18
2025-06-29,63,16,240.87
2025-06-29,64,16,857.35
2025-06-29,65,12,2481.64
2025-06-29,66,13,1321.46
2025-06-29,67,0,4971.54
2025-06-29,68,16,1386.81
2025-06-29,69,15,1607.69
2025-06-29,70,18,338.48
2025-06-29,71,2,3961.53
2025-06-29,72,8,2953.74
2025-06-29,73,10,2654.01
2025-06-29,74,11,2478.0
2025-06-29,75,12,2419.34
2025-06-29,76,17,2142.99
2025-06-29,77,14,2309.93
2025-06-29,78,1,4336.76
2025-06-29,79,8,3923.18
2025-06-29,80,2,3798.23
2025-06-29,81,15,897.15
2025-06-29,82,3,4553.62
2025-06-29,83,6,3354.76
2025-06-29,84,0,4825.35
2025-06-29,85,6,4130.05
2025-06-29,86,17,1010.63
2025-06-29,87,17,895.85
2025-06-29,88,19,347.14
2025-06-29,89,2,4249.28
2025-06-29,90,1,3537.14
2025-06-29,91,15,990.86
2025-06-29,92,4,3504.8
2025-06-29,93,16,1591.22
2025-06-29,94,0,4792.28
2025-06-29,95,15,1382.75
2025-06-29,96,12,1922.0
2025-06-29,97,14,1073.75
2025-06-29,98,12,2157.09
2025-06-29,99,4,3789.81
2025-06-29,100,5,4259.44
2025-06-28,1,6,3252.77
2025-06-28,2,1,4396.16
2025-06-28,3,11,2726.52
2025-06-28,4,2,4287.85
2025-06-28,5,10,3010.13
2025-06-28,6,0,4588.73
2025-06-28,7,2,4532.04
2025-06-28,8,0,5067.83
2025-06-28,9,6,3079.52
2025-06-28,10,0,3882.49
2025-06-28,11,16,1801.06
2025-06-28,12,10,2280.77
2025-06-28,13,14,1842.27
2025-06-28,14,10,2467.91
2025-06-28,15,6,3878.07
2025-06-28,16,4,3203.01
2025-06-28,17,18,670.0
2025-06-28,18,8,3283.28
2025-06-28,19,3,4078.34
2025-06-28,20,15,993.14
2025-06-28,21,9,1892.83
2025-06-28,22,12,1825.44
2025-06-28,23,1,3627.79
2025-06-28,24,10,2904.06
2025-06-28,25,10,2652.79
2025-06-28,26,16,1416.01
2025-06-28,27,9,2290.95
2025-06-28,28,15,867.36
2025-06-28,29,17,1192.58
2025-06-28,30,13,1968.97
2025-06-28,31,2,3546.86
2025-06-28,32,6,3031.72
2025-06-28,33,6,4200.18
2025-06-28,34,15,1589.39
2025-06-28,35,6,3430.42
2025-06-28,36,1,4098.1
2025-06-28,37,15,762.63
2025-06-28,38,7,2915.74
2025-06-28,39,0,4712.73
2025-06-28,40,9,3376.9
2025-06-28,41,7,3680.44
2025-06-28,42,8,2501.18
2025-06-28,43,8,3842.26
2025-06-28,44,12,1818.21
2025-06-28,45,20,245.65
2025-06-28,46,12,1840.62
2025-06-28,47,2,3965.54
2025-06-28,48,4,3722.68
2025-06-28,49,0,4825.55
2025-06-28,50,9,2477.3
2025-06-28,51,7,3190.63
2025-06-28,52,10,2551.39
2025-06-28,53,16,257.63
2025-06-28,54,5,2993.45
2025-06-28,55,12,2161.92
2025-06-28,56,9,2253.36
2025-06-28,57,18,388.93
2025-06-28,58,11,2947.56
2025-06-28,59,16,585.56
2025-06-28,60,18,297.25
2025-06-28,61,4,4300.68
2025-06-28,62,14,753.79
2025-06-28,63,19,249.6
2025-06-28,64,22,840.66
2025-06-28,65,10,2658.09
2025-06-28,66,16,1393.6
2025-06-28,67,0,4836.66
2025-06-28,68,12,1310.72
2025-06-28,69,11,1543.22
2025-06-28,70,19,371.47
2025-06-28,71,4,4089.87
2025-06-28,72,12,2964.77
2025-06-28,73,9,2530.94
2025-06-28,74,11,2469.58
2025-06-28,75,11,2278.73
2025-06-28,76,9,2261.8
2025-06-28,77,11,2349.1
2025-06-28,78,5,4239.48
2025-06-28,79,6,3694.13
2025-06-28,80,3,3706.46
2025-06-28,81,22,890.0
2025-06-28,82,0,4714.26
2025-06-28,83,7,3660.92
2025-06-28,84,0,4878.73
2025-06-28,85,6,3981.06
2025-06-28,86,16,1049.7
2025-06-28,87,17,845.32
2025-06-28,88,21,352.37
2025-06-28,89,6,4314.94
2025-06-28,90,4,3729.24
2025-06-28,91,15,998.87
2025-06-28,92,4,3449.56
2025-06-28,93,11,1724.96
2025-06-28,94,0,4975.65
2025-06-28,95,14,1313.17
2025-06-28,96,14,1847.68
2025-06-28,97,17,1146.64
2025-06-28,98,13,2112.75
2025-06-28,99,6,3882.97
2025-06-28,100,5,4286.1
2025-06-27,1,5,3207.24
2025-06-27,2,2,4437.5
2025-06-27,3,6,2631.94
2025-06-27,4,0,4015.81
2025-06-27,5,8,2932.98
2025-06-27,6,1,4585.49
2025-06-27,7,3,4203.2
2025-06-27,8,1,4875.28
2025-06-27,9,10,3067.47
2025-06-27,10,4,4015.47
2025-06-27,11,13,1787.8
2025-06-27,12,9,2334.22
2025-06-27,13,14,1871.54
2025-06-27,14,9,2531.17
2025-06-27,15,4,3773.84
2025-06-27,16,8,3360.06
2025-06-27,17,18,642.89
2025-06-27,18,7,3197.76
2025-06-27,19,2,3932.28
2025-06-27,20,17,1070.03
2025-06-27,21,16,1990.61
2025-06-27,22,10,1850.81
2025-06-27,23,4,3445.84
2025-06-27,24,10,2899.74
2025-06-27,25,10,2697.28
2025-06-27,26,17,1428.88
2025-06-27,27,10,2171.58
2025-06-27,28,19,842.72
2025-06-27,29,16,1173.13
2025-06-27,30,11,1816.28
2025-06-27,31,5,3489.66
2025-06-27,32,8,2939.69
2025-06-27,33,0,4343.07
2025-06-27,34,16,1497.9
2025-06-27,35,8,3425.45
2025-06-27,36,2,4170.67
2025-06-27,37,17,755.21
2025-06-27,38,9,3186.48
2025-06-27,39,1,4588.01
2025-06-27,40,10,3488.36
2025-06-27,41,6,3763.29
2025-06-27,42,8,2516.18
2025-06-27,43,1,4076.53
2025-06-27,44,15,1811.57
2025-06-27,45,19,252.93
2025-06-27,46,13,1734.38
2025-06-27,47,0,4195.27
2025-06-27,48,4,3892.46
2025-06-27,49,0,4568.03
2025-06-27,50,8,2275.37
2025-06-27,51,9,3406.78
2025-06-27,52,9,2542.05
2025-06-27,53,19,247.66
2025-06-27,54,11,3157.64
2025-06-27,55,14,2091.8
2025-06-27,56,14,2198.07
2025-06-27,57,22,365.23
2025-06-27,58,10,2951.56
2025-06-27,59,21,608.69
2025-06-27,60,18,275.46
2025-06-27,61,0,4442.86
2025-06-27,62,15,747.44
2025-06-27,63,16,241.25
2025-06-27,64,17,877.48
2025-06-27,65,7,2410.07
2025-06-27,66,13,1317.47
2025-06-27,67,1,4599.49
2025-06-27,68,10,1360.85
2025-06-27,69,14,1551.79
2025-06-27,70,19,353.73
2025-06-27,71,7,4111.11
2025-06-27,72,9,2805.21
2025-06-27,73,9,2700.0
2025-06-27,74,13,2513.2
2025-06-27,75,11,2243.72
2025-06-27,76,12,2107.41
2025-06-27,77,13,2239.48
2025-06-27,78,1,4300.71
2025-06-27,79,7,3717.66
2025-06-27,80,1,3926.78
2025-06-27,81,18,919.85
2025-06-27,82,3,4528.9
2025-06-27,83,5,3457.37
2025-06-27,84,1,4623.83
2025-06-27,85,8,3851.86
2025-06-27,86,16,1007.35
2025-06-27,87,18,844.91
2025-06-27,88,19,337.06
2025-06-27,89,1,4203.77
2025-06-27,90,4,3516.96
2025-06-27,91,17,992.0
2025-06-27,92,9,3375.47
2025-06-27,93,11,1726.08
2025-06-27,94,3,4840.85
2025-06-27,95,16,1347.84
2025-06-27,96,12,1901.32
2025-06-27,97,16,1116.64
2025-06-27,98,13,2095.08
2025-06-27,99,3,3653.43
2025-06-27,100,2,4366.19
2025-06-26,1,7,3109.19
2025-06-26,2,0,4522.81
2025-06-26,3,11,2631.55
2025-06-26,4,2,4181.07
2025-06-26,5,7,2991.87
2025-06-26,6,2,4242.3
2025-06-26,7,3,4367.09
2025-06-26,8,1,4846.63
2025-06-26,9,6,3350.54
2025-06-26,10,5,3839.4
2025-06-26,11,11,1860.21
2025-06-26,12,11,2412.15
2025-06-26,13,13,2015.53
2025-06-26,14,9,2526.0
2025-06-26,15,4,3979.05
2025-06-26,16,7,3528.76
2025-06-26,17,18,678.01
2025-06-26,18,4,3234.1
2025-06-26,19,7,3888.21
2025-06-26,20,19,995.26
2025-06-26,21,12,2002.95
2025-06-26,22,16,1738.81
2025-06-26,23,7,3423.25
2025-06-26,24,8,2761.97
2025-06-26,25,8,2648.11
2025-06-26,26,12,1475.63
2025-06-26,27,10,2303.54
2025-06-26,28,15,803.31
2025-06-26,29,14,1196.71
2025-06-26,30,13,1860.87
2025-06-26,31,4,3370.21
2025-06-26,32,4,3083.46
2025-06-26,33,2,4433.04
2025-06-26,34,15,1537.71
2025-06-26,35,6,3573.89
2025-06-26,36,0,4189.9
2025-06-26,37,16,745.5
2025-06-26,38,6,3189.02
2025-06-26,39,0,4460.04
2025-06-26,40,6,3365.33
2025-06-26,41,6,3541.68
2025-06-26,42,10,2421.16
2025-06-26,43,0,4070.45
2025-06-26,44,16,1901.1
2025-06-26,45,18,246.41
2025-06-26,46,15,1733.15
2025-06-26,47,6,4170.11
2025-06-26,48,3,3899.75
2025-06-26,49,1,4703.84
2025-06-26,50,8,2307.24
2025-06-26,51,6,3262.11
2025-06-26,52,11,2350.68
2025-06-26,53,20,244.01
2025-06-26,54,9,3014.44
2025-06-26,55,10,2219.93
2025-06-26,56,13,2287.45
2025-06-26,57,17,389.28
2025-06-26,58,8,3120.03
2025-06-26,59,17,602.35
2025-06-26,60,16,270.87
2025-06-26,61,5,4116.88
2025-06-26,62,12,747.17
2025-06-26,63,18,262.87
2025-06-26,64,15,832.35
2025-06-26,65,13,2464.71
2025-06-26,66,16,1432.22
2025-06-26,67,0,4742.02
2025-06-26,68,12,1403.21
2025-06-26,69,13,1596.01
2025-06-26,70,17,369.27
2025-06-26,71,6,4049.5
2025-06-26,72,5,2905.03
2025-06-26,73,13,2517.22
2025-06-26,74,11,2319.19
2025-06-26,75,12,2396.42
2025-06-26,76,12,2059.25
2025-06-26,77,8,2297.78
2025-06-26,78,4,4385.05
2025-06-26,79,4,3872.77
2025-06-26,80,3,3752.33
2025-06-26,81,19,877.38
2025-06-26,82,3,4530.59
2025-06-26,83,7,3640.05
2025-06-26,84,2,4924.91
2025-06-26,85,3,3862.71
2025-06-26,86,17,994.38
2025-06-26,87,19,869.47
2025-06-26,88,21,354.18
2025-06-26,89,0,4451.51
2025-06-26,90,5,3525.08
2025-06-26,91,15,1008.05
2025-06-26,92,9,3332.87
2025-06-26,93,13,1730.75
2025-06-26,94,2,4631.9
2025-06-26,95,15,1409.29
2025-06-26,96,15,2032.7
2025-06-26,97,20,1069.79
2025-06-26,98,11,2270.45
2025-06-26,99,6,3665.53
2025-06-26,100,6,4131.81
2025-06-25,1,6,2985.83
2025-06-25,2,0,4608.02
2025-06-25,3,7,2795.46
2025-06-25,4,4,4250.42
2025-06-25,5,8,2999.37
2025-06-25,6,1,4295.79
2025-06-25,7,5,4306.16
2025-06-25,8,0,4892.44
2025-06-25,9,5,3277.53
2025-06-25,10,3,4045.63
2025-06-25,11,16,1831.89
2025-06-25,12,9,2343.07
2025-06-25,13,14,1837.73
2025-06-25,14,10,2461.4
2025-06-25,15,2,3875.33
2025-06-25,16,7,3340.49
2025-06-25,17,17,677.59
2025-06-25,18,6,3094.2
2025-06-25,19,1,3961.88
2025-06-25,20,16,1078.48
2025-06-25,21,15,1913.05
2025-06-25,22,11,1865.39
2025-06-25,23,3,3572.18
2025-06-25,24,5,2772.08
2025-06-25,25,6,2536.0
2025-06-25,26,14,1395.69
2025-06-25,27,11,2287.3
2025-06-25,28,18,807.34
2025-06-25,29,16,1148.11
2025-06-25,30,13,1823.45
2025-06-25,31,9,3438.72
2025-06-25,32,11,2937.06
2025-06-25,33,6,4048.68
2025-06-25,34,16,1577.16
2025-06-25,35,7,3409.0
2025-06-25,36,0,4405.59
2025-06-25,37,17,766.79
2025-06-25,38,8,3087.81
2025-06-25,39,0,4738.43
2025-06-25,40,10,3357.03
2025-06-25,41,4,3744.8
2025-06-25,42,6,2588.25
2025-06-25,43,3,3855.67
2025-06-25,44,13,1918.53
2025-06-25,45,18,257.73
2025-06-25,46,13,1802.69
2025-06-25,47,0,4178.32
2025-06-25,48,3,3883.36
2025-06-25,49,0,4810.13
2025-06-25,50,10,2408.99
2025-06-25,51,8,3363.68
2025-06-25,52,9,2355.65
2025-06-25,53,20,247.33
2025-06-25,54,9,2894.08
2025-06-25,55,10,2098.83
2025-06-25,56,10,2187.35
2025-06-25,57,22,362.42
2025-06-25,58,7,3039.09
2025-06-25,59,19,610.37
2025-06-25,60,20,293.17
2025-06-25,61,0,4461.03
2025-06-25,62,18,791.13
2025-06-25,63,20,257.1
2025-06-25,64,21,812.36
2025-06-25,65,10,2500.35
2025-06-25,66,16,1389.31
2025-06-25,67,2,4668.54
2025-06-25,68,14,1396.87
2025-06-25,69,18,1591.46
2025-06-25,70,18,346.07
2025-06-25,71,0,4009.73
2025-06-25,72,4,2901.69
2025-06-25,73,8,2742.65
2025-06-25,74,7,2284.31
2025-06-25,75,9,2284.62
2025-06-25,76,11,2156.08
2025-06-25,77,11,2453.5
2025-06-25,78,2,4254.22
2025-06-25,79,3,3833.58
2025-06-25,80,4,3621.71
2025-06-25,81,18,850.82
2025-06-25,82,0,4721.59
2025-06-25,83,4,3602.72
2025-06-25,84,2,4652.8
2025-06-25,85,4,3876.84
2025-06-25,86,13,1013.59
2025-06-25,87,19,871.35
2025-06-25,88,18,362.18
2025-06-25,89,1,4179.1
2025-06-25,90,2,3650.06
2025-06-25,91,18,1023.23
2025-06-25,92,1,3500.1
2025-06-25,93,15,1622.75
2025-06-25,94,1,4918.78
2025-06-25,95,14,1430.55
2025-06-25,96,15,1963.47
2025-06-25,97,14,1081.96
2025-06-25,98,12,2233.49
2025-06-25,99,5,3684.6
2025-06-25,100,7,4033.62
2025-06-24,1,7,2970.9
2025-06-24,2,3,4378.25
2025-06-24,3,10,2639.55
2025-06-24,4,0,4243.23
2025-06-24,5,8,2902.17
2025-06-24,6,1,4272.34
2025-06-24,7,3,4267.86
2025-06-24,8,0,5003.3
2025-06-24,9,10,3176.02
2025-06-24,10,0,4011.28
2025-06-24,11,12,1909.84
2025-06-24,12,8,2362.02
2025-06-24,13,13,1994.25
2025-06-24,14,15,2333.66
2025-06-24,15,4,3850.25
2025-06-24,16,5,3247.71
2025-06-24,17,17,673.7
2025-06-24,18,4,3290.23
2025-06-24,19,0,3871.05
2025-06-24,20,17,980.37
2025-06-24,21,12,2048.26
2025-06-24,22,11,1839.09
2025-06-24,23,3,3646.23
2025-06-24,24,11,2699.88
2025-06-24,25,12,2671.39
2025-06-24,26,15,1471.83
2025-06-24,27,7,2329.32
2025-06-24,28,16,867.58
2025-06-24,29,16,1193.16
2025-06-24,30,12,1973.72
2025-06-24,31,6,3393.53
2025-06-24,32,6,3098.27
2025-06-24,33,1,4425.95
2025-06-24,34,16,1566.51
2025-06-24,35,6,3636.61
2025-06-24,36,2,4068.99
2025-06-24,37,17,724.86
2025-06-24,38,10,3213.19
2025-06-24,39,0,4672.43
2025-06-24,40,4,3475.26
2025-06-24,41,5,3666.66
2025-06-24,42,9,2466.15
2025-06-24,43,6,3981.76
2025-06-24,44,15,1793.28
2025-06-24,45,19,239.05
2025-06-24,46,18,1671.98
2025-06-24,47,4,4134.16
2025-06-24,48,8,3739.53
2025-06-24,49,3,4830.4
2025-06-24,50,11,2441.97
2025-06-24,51,4,3418.54
2025-06-24,52,10,2498.04
2025-06-24,53,18,258.07
2025-06-24,54,9,2949.21
2025-06-24,55,12,2237.06
2025-06-24,56,11,2302.06
2025-06-24,57,20,382.68
2025-06-24,58,8,3030.7
2025-06-24,59,18,607.94
2025-06-24,60,17,290.15
2025-06-24,61,2,4178.06
2025-06-24,62,15,761.79
2025-06-24,63,21,243.84
2025-06-24,64,17,849.6
2025-06-24,65,11,2453.95
2025-06-24,66,14,1367.78
2025-06-24,67,2,4932.8
2025-06-24,68,16,1342.67
2025-06-24,69,14,1576.76
2025-06-24,70,19,359.84
2025-06-24,71,3,3860.05
2025-06-24,72,7,2914.65
2025-06-24,73,7,2554.08
2025-06-24,74,11,2437.86
2025-06-24,75,12,2404.41
2025-06-24,76,13,2090.61
2025-06-24,77,9,2256.15
2025-06-24,78,5,4263.96
2025-06-24,79,5,3598.01
2025-06-24,80,6,3770.5
2025-06-24,81,14,848.02
2025-06-24,82,3,4728.97
2025-06-24,83,7,3628.57
2025-06-24,84,0,4988.82
2025-06-24,85,2,4080.6
2025-06-24,86,18,1017.75
2025-06-24,87,19,845.75
2025-06-24,88,17,362.79
2025-06-24,89,2,4413.55
2025-06-24,90,5,3513.05
2025-06-24,91,19,933.2
2025-06-24,92,4,3522.16
2025-06-24,93,11,1642.66
2025-06-24,94,3,4526.94
2025-06-24,95,17,1417.51
2025-06-24,96,14,1852.46
2025-06-24,97,18,1157.76
2025-06-24,98,15,2218.3
2025-06-24,99,7,3925.01
2025-06-24,100,6,4379.86
2025-06-23,1,11,3179.59
2025-06-23,2,1,4393.79
2025-06-23,3,11,2673.49
2025-06-23,4,2,4378.15
2025-06-23,5,5,2930.92
2025-06-23,6,1,4606.53
2025-06-23,7,3,4602.26
2025-06-23,8,0,5082.01
2025-06-23,9,7,3232.84
2025-06-23,10,2,4002.76
2025-06-23,11,14,1905.23
2025-06-23,12,10,2303.73
2025-06-23,13,15,1923.07
2025-06-23,14,12,2463.07
2025-06-23,15,6,3724.38
2025-06-23,16,4,3401.44
2025-06-23,17,17,639.81
2025-06-23,18,11,3218.1
2025-06-23,19,4,4123.58
2025-06-23,20,19,1050.56
2025-06-23,21,10,2057.29
2025-06-23,22,19,1810.06
2025-06-23,23,3,3475.33
2025-06-23,24,9,2958.61
2025-06-23,25,6,2634.74
2025-06-23,26,17,1362.11
2025-06-23,27,10,2146.55
2025-06-23,28,17,852.01
2025-06-23,29,16,1244.68
2025-06-23,30,14,1846.11
2025-06-23,31,5,3528.6
2025-06-23,32,8,3078.39
2025-06-23,33,4,4164.16
2025-06-23,34,14,1554.54
2025-06-23,35,5,3594.68
2025-06-23,36,2,4065.98
2025-06-23,37,18,768.89
2025-06-23,38,8,3195.06
2025-06-23,39,0,4452.28
2025-06-23,40,6,3425.97
2025-06-23,41,2,3613.49
2025-06-23,42,10,2376.24
2025-06-23,43,1,3765.49
2025-06-23,44,11,1942.26
2025-06-23,45,17,241.73
2025-06-23,46,12,1693.86
2025-06-23,47,7,3914.29
2025-06-23,48,2,3738.01
2025-06-23,49,0,4568.79
2025-06-23,50,11,2344.52
2025-06-23,51,2,3438.99
2025-06-23,52,10,2471.57
2025-06-23,53,20,262.75
2025-06-23,54,6,3043.68
2025-06-23,55,9,2076.37
2025-06-23,56,13,2241.27
2025-06-23,57,15,363.17
2025-06-23,58,7,3103.94
2025-06-23,59,16,573.42
2025-06-23,60,15,290.39
2025-06-23,61,5,4307.77
2025-06-23,62,18,810.32
2025-06-23,63,22,246.33
2025-06-23,64,17,890.55
2025-06-23,65,7,2631.67
2025-06-23,66,14,1382.53
2025-06-23,67,0,4894.48
2025-06-23,68,12,1420.47
2025-06-23,69,14,1525.56
2025-06-23,70,21,348.9
2025-06-23,71,3,3910.92
2025-06-23,72,10,2772.21
2025-06-23,73,9,2746.64
2025-06-23,74,8,2418.03
2025-06-23,75,8,2328.58
2025-06-23,76,13,2169.36
2025-06-23,77,9,2322.92
2025-06-23,78,3,4323.43
2025-06-23,79,3,3656.19
2025-06-23,80,4,3630.1
2025-06-23,81,17,917.96
2025-06-23,82,0,4761.72
2025-06-23,83,5,3517.89
2025-06-23,84,0,4894.51
2025-06-23,85,4,3899.59
2025-06-23,86,14,1044.86
2025-06-23,87,18,910.16
2025-06-23,88,17,342.16
2025-06-23,89,2,4140.93
2025-06-23,90,7,3561.63
2025-06-23,91,17,931.06
2025-06-23,92,6,3543.55
2025-06-23,93,13,1715.89
2025-06-23,94,0,4687.21
2025-06-23,95,17,1324.9
2025-06-23,96,13,1852.68
2025-06-23,97,15,1096.64
2025-06-23,98,9,2280.49
2025-06-23,99,8,3774.91
2025-06-23,100,3,4030.75
2025-06-22,1,11,3096.05
2025-06-22,2,0,4664.95
2025-06-22,3,11,2822.04
2025-06-22,4,3,4059.76
2025-06-22,5,7,2838.17
2025-06-22,6,0,4393.64
2025-06-22,7,2,4441.55
2025-06-22,8,1,4975.63
2025-06-22,9,8,3058.94
2025-06-22,10,3,3909.68
2025-06-22,11,9,1935.49
2025-06-22,12,10,2275.67
2025-06-22,13,13,1966.19
2025-06-22,14,9,2373.86
2025-06-22,15,7,3685.6
2025-06-22,16,5,3331.66
2025-06-22,17,18,677.58
2025-06-22,18,7,3081.74
2025-06-22,19,5,4059.76
2025-06-22,20,16,1018.39
2025-06-22,21,16,1903.67
2025-06-22,22,13,1779.45
2025-06-22,23,7,3544.23
2025-06-22,24,9,2772.42
2025-06-22,25,7,2642.13
2025-06-22,26,17,1475.64
2025-06-22,27,11,2352.7
2025-06-22,28,18,824.24
2025-06-22,29,18,1172.82
2025-06-22,30,14,1924.32
2025-06-22,31,3,3571.88
2025-06-22,32,6,2880.39
2025-06-22,33,1,4230.66
2025-06-22,34,11,1612.19
2025-06-22,35,4,3625.29
2025-06-22,36,0,4432.17
2025-06-22,37,15,701.84
2025-06-22,38,8,3204.28
2025-06-22,39,0,4620.25
2025-06-22,40,6,3517.75
2025-06-22,41,6,3774.13
2025-06-22,42,12,2494.28
2025-06-22,43,5,4052.5
2025-06-22,44,14,1802.19
2025-06-22,45,21,233.87
2025-06-22,46,11,1743.38
2025-06-22,47,3,3972.85
2025-06-22,48,5,3983.68
2025-06-22,49,0,4597.55
2025-06-22,50,10,2344.39
2025-06-22,51,7,3294.76
2025-06-22,52,14,2403.92
2025-06-22,53,21,254.82
2025-06-22,54,5,3021.88
2025-06-22,55,12,2080.75
2025-06-22,56,9,2334.3
2025-06-22,57,21,373.09
2025-06-22,58,10,3136.77
2025-06-22,59,22,619.26
2025-06-22,60,21,295.31
2025-06-22,61,4,4233.03
2025-06-22,62,18,751.07
2025-06-22,63,17,252.93
2025-06-22,64,17,889.8
2025-06-22,65,10,2460.73
2025-06-22,66,13,1417.06
2025-06-22,67,2,4555.55
2025-06-22,68,19,1319.49
2025-06-22,69,11,1496.34
2025-06-22,70,20,370.56
2025-06-22,71,3,4054.23
2025-06-22,72,10,2815.41
2025-06-22,73,10,2509.83
2025-06-22,74,10,2388.91
2025-06-22,75,8,2267.25
2025-06-22,76,13,2174.75
2025-06-22,77,12,2319.87
2025-06-22,78,3,4283.28
2025-06-22,79,7,3718.68
2025-06-22,80,4,3684.58
2025-06-22,81,17,863.14
2025-06-22,82,0,4539.87
2025-06-22,83,4,3612.08
2025-06-22,84,0,4899.59
2025-06-22,85,2,4079.9
2025-06-22,86,12,990.13
2025-06-22,87,17,922.24
2025-06-22,88,23,335.55
2025-06-22,89,0,4250.6
2025-06-22,90,4,3705.06
2025-06-22,91,20,1026.17
2025-06-22,92,7,3348.0
2025-06-22,93,14,1660.22
2025-06-22,94,0,4966.63
2025-06-22,95,14,1403.34
2025-06-22,96,11,1951.84
2025-06-22,97,17,1109.16
2025-06-22,98,12,2215.5
2025-06-22,99,4,3739.08
2025-06-22,100,3,4114.42
2025-06-21,1,10,3073.08
2025-06-21,2,5,4252.0
2025-06-21,3,8,2719.22
2025-06-21,4,2,4335.4
2025-06-21,5,6,2841.58
2025-06-21,6,1,4555.49
2025-06-21,7,2,4416.05
2025-06-21,8,0,5090.16
2025-06-21,9,7,3349.74
2025-06-21,10,3,4104.86
2025-06-21,11,15,1949.95
2025-06-21,12,13,2359.94
2025-06-21,13,16,1971.54
2025-06-21,14,11,2409.64
2025-06-21,15,3,3898.2
2025-06-21,16,6,3480.13
2025-06-21,17,17,663.66
2025-06-21,18,10,3126.72
2025-06-21,19,4,4154.57
2025-06-21,20,15,1028.35
2025-06-21,21,13,1992.8
2025-06-21,22,9,1796.05
2025-06-21,23,9,3434.14
2025-06-21,24,7,2795.22
2025-06-21,25,12,2657.71
2025-06-21,26,14,1392.62
2025-06-21,27,11,2362.42
2025-06-21,28,16,856.45
2025-06-21,29,16,1221.55
2025-06-21,30,10,1848.28
2025-06-21,31,2,3339.36
2025-06-21,32,11,2904.83
2025-06-21,33,6,4114.98
2025-06-21,34,13,1622.08
2025-06-21,35,5,3329.53
2025-06-21,36,3,4044.55
2025-06-21,37,15,745.87
2025-06-21,38,9,2979.52
2025-06-21,39,1,4423.76
2025-06-21,40,4,3657.97
2025-06-21,41,3,3872.39
2025-06-21,42,10,2361.0
2025-06-21,43,3,3923.8
2025-06-21,44,12,1901.7
2025-06-21,45,18,233.98
2025-06-21,46,15,1678.13
2025-06-21,47,4,4047.45
2025-06-21,48,4,3926.28
2025-06-21,49,0,4599.25
2025-06-21,50,12,2478.29
2025-06-21,51,5,3276.43
2025-06-21,52,10,2437.86
2025-06-21,53,18,263.48
2025-06-21,54,9,2958.67
2025-06-21,55,7,2221.32
2025-06-21,56,9,2327.18
2025-06-21,57,20,363.22
2025-06-21,58,7,2872.07
2025-06-21,59,14,599.55
2025-06-21,60,18,281.01
2025-06-21,61,3,4288.8
2025-06-21,62,15,805.88
2025-06-21,63,19,257.53
