date,product_id,units_sold,price_sold
2025-06-27,15,17,2121
2025-06-27,16,18,2443
2025-06-27,17,16,3034
2025-06-27,18,13,2591
2025-06-27,19,8,1902
2025-06-27,20,7,241
2025-06-27,21,1,4974
2025-06-27,22,12,3354
2025-06-27,23,6,1608
2025-06-27,24,8,234
2025-06-27,25,10,4490
2025-06-27,26,13,741
2025-06-27,27,3,1926
2025-06-27,28,12,3454
2025-06-27,29,1,2629
2025-06-27,30,4,4192
2025-06-27,31,10,4310
2025-06-27,32,5,553
2025-06-27,33,17,3118
2025-06-27,34,9,2034
2025-06-27,35,3,1818
2025-06-27,36,8,3251
2025-06-27,37,5,4809
2025-06-27,38,1,3102
2025-06-27,39,16,3807
2025-06-27,40,4,2080
2025-06-27,41,5,4446
2025-06-27,42,11,3474
2025-06-27,43,9,1474
2025-06-27,44,5,4959
2025-06-27,45,7,3355
2025-06-27,46,1,1862
2025-06-27,47,11,2401
2025-06-27,48,12,4006
2025-06-27,49,6,3860
2025-06-27,50,9,3148
2025-06-27,51,12,238
2025-06-27,52,16,720
2025-06-27,53,13,2727
2025-06-27,54,1,4648
2025-06-27,55,10,4944
2025-06-27,56,0,4542
2025-06-27,57,18,3294
2025-06-27,58,3,1687
2025-06-27,59,18,1452
2025-06-27,60,10,2749
2025-06-27,61,7,4291
2025-06-27,62,10,467
2025-06-27,63,3,1643
2025-06-27,64,16,2813
2025-06-27,65,6,901
2025-06-27,66,7,2245
2025-06-27,67,2,3438
2025-06-27,68,1,4965
2025-06-27,69,14,4677
2025-06-27,70,4,4986
2025-06-27,71,0,3648
2025-06-27,72,3,1888
2025-06-27,73,14,4568
2025-06-27,74,19,4478
2025-06-27,75,18,1765
2025-06-27,76,2,4132
2025-06-27,77,19,4512
2025-06-27,78,10,368
2025-06-27,79,16,3188
2025-06-27,80,12,4752
2025-06-27,81,10,313
2025-06-27,82,1,1372
2025-06-27,83,8,902
2025-06-27,84,1,4525
2025-06-27,85,8,703
2025-06-27,86,8,2121
2025-06-27,87,7,1821
2025-06-27,88,16,637
2025-06-27,89,0,822
2025-06-27,90,10,512
2025-06-27,91,7,369
2025-06-27,92,9,3631
2025-06-27,93,6,4539
2025-06-27,94,2,3952
2025-06-27,95,2,452
2025-06-27,96,17,3456
2025-06-27,97,4,1729
2025-06-27,98,11,890
2025-06-27,99,11,1974
2025-06-27,100,18,699
2025-06-26,1,5,2819
2025-06-26,2,1,3340
2025-06-26,3,11,3353
2025-06-26,4,18,1058
2025-06-26,5,4,1617
2025-06-26,6,11,708
2025-06-26,7,16,240
2025-06-26,8,16,2394
2025-06-26,9,9,2894
2025-06-26,10,16,894
2025-06-26,11,14,787
2025-06-26,12,11,1806
2025-06-26,13,15,1583
2025-06-26,14,18,1874
2025-06-26,15,7,2121
2025-06-26,16,16,2443
2025-06-26,17,4,3034
2025-06-26,18,15,2591
2025-06-26,19,5,1902
2025-06-26,20,7,241
2025-06-26,21,17,4974
2025-06-26,22,11,3354
2025-06-26,23,14,1608
2025-06-26,24,8,234
2025-06-26,25,12,4490
2025-06-26,26,14,741
2025-06-26,27,9,1926
2025-06-26,28,15,3454
2025-06-26,29,6,2629
2025-06-26,30,16,4192
2025-06-26,31,6,4310
2025-06-26,32,13,553
2025-06-26,33,14,3118
2025-06-26,34,6,2034
2025-06-26,35,8,1818
2025-06-26,36,18,3251
2025-06-26,37,15,4809
2025-06-26,38,7,3102
2025-06-26,39,17,3807
2025-06-26,40,17,2080
2025-06-26,41,19,4446
2025-06-26,42,6,3474
2025-06-26,43,2,1474
2025-06-26,44,17,4959
2025-06-26,45,9,3355
2025-06-26,46,6,1862
2025-06-26,47,16,2401
2025-06-26,48,13,4006
2025-06-26,49,2,3860
2025-06-26,50,11,3148
2025-06-26,51,12,238
2025-06-26,52,1,720
2025-06-26,53,2,2727
2025-06-26,54,4,4648
2025-06-26,55,10,4944
2025-06-26,56,7,4542
2025-06-26,57,11,3294
2025-06-26,58,6,1687
2025-06-26,59,14,1452
2025-06-26,60,16,2749
2025-06-26,61,3,4291
2025-06-26,62,12,467
2025-06-26,63,17,1643
2025-06-26,64,0,2813
2025-06-26,65,15,901
2025-06-26,66,12,2245
2025-06-26,67,9,3438
2025-06-26,68,11,4965
2025-06-26,69,1,4677
2025-06-26,70,2,4986
2025-06-26,71,9,3648
2025-06-26,72,1,1888
2025-06-26,73,12,4568
2025-06-26,74,12,4478
2025-06-26,75,17,1765
2025-06-26,76,2,4132
2025-06-26,77,6,4512
2025-06-26,78,13,368
2025-06-26,79,19,3188
2025-06-26,80,16,4752
2025-06-26,81,11,313
2025-06-26,82,15,1372
2025-06-26,83,11,902
2025-06-26,84,14,4525
2025-06-26,85,9,703
2025-06-26,86,6,2121
2025-06-26,87,19,1821
2025-06-26,88,4,637
2025-06-26,89,0,822
2025-06-26,90,16,512
2025-06-26,91,2,369
2025-06-26,92,12,3631
2025-06-26,93,13,4539
2025-06-26,94,17,3952
2025-06-26,95,3,452
2025-06-26,96,17,3456
2025-06-26,97,4,1729
2025-06-26,98,15,890
2025-06-26,99,0,1974
2025-06-26,100,13,699
2025-06-25,1,14,2819
2025-06-25,2,8,3340
2025-06-25,3,14,3353
2025-06-25,4,16,1058
2025-06-25,5,3,1617
2025-06-25,6,11,708
2025-06-25,7,4,240
2025-06-25,8,4,2394
2025-06-25,9,10,2894
2025-06-25,10,5,894
2025-06-25,11,6,787
2025-06-25,12,13,1806
2025-06-25,13,10,1583
2025-06-25,14,12,1874
2025-06-25,15,1,2121
2025-06-25,16,6,2443
2025-06-25,17,19,3034
2025-06-25,18,3,2591
2025-06-25,19,7,1902
2025-06-25,20,19,241
2025-06-25,21,18,4974
2025-06-25,22,12,3354
2025-06-25,23,13,1608
2025-06-25,24,9,234
2025-06-25,25,10,4490
2025-06-25,26,1,741
2025-06-25,27,8,1926
2025-06-25,28,16,3454
2025-06-25,29,2,2629
2025-06-25,30,5,4192
2025-06-25,31,4,4310
2025-06-25,32,4,553
2025-06-25,33,14,3118
2025-06-25,34,16,2034
2025-06-25,35,8,1818
2025-06-25,36,2,3251
2025-06-25,37,19,4809
2025-06-25,38,16,3102
2025-06-25,39,9,3807
2025-06-25,40,2,2080
2025-06-25,41,17,4446
2025-06-25,42,17,3474
2025-06-25,43,16,1474
2025-06-25,44,2,4959
2025-06-25,45,2,3355
2025-06-25,46,5,1862
2025-06-25,47,12,2401
2025-06-25,48,14,4006
2025-06-25,49,8,3860
2025-06-25,50,3,3148
2025-06-25,51,13,238
2025-06-25,52,4,720
2025-06-25,53,1,2727
2025-06-25,54,10,4648
2025-06-25,55,8,4944
2025-06-25,56,2,4542
2025-06-25,57,8,3294
2025-06-25,58,2,1687
2025-06-25,59,1,1452
2025-06-25,60,11,2749
2025-06-25,61,9,4291
2025-06-25,62,8,467
2025-06-25,63,14,1643
2025-06-25,64,7,2813
2025-06-25,65,4,901
2025-06-25,66,10,2245
2025-06-25,67,1,3438
2025-06-25,68,14,4965
2025-06-25,69,5,4677
2025-06-25,70,7,4986
2025-06-25,71,4,3648
2025-06-25,72,15,1888
2025-06-25,73,17,4568
2025-06-25,74,5,4478
2025-06-25,75,4,1765
2025-06-25,76,15,4132
2025-06-25,77,12,4512
2025-06-25,78,4,368
2025-06-25,79,12,3188
2025-06-25,80,16,4752
2025-06-25,81,17,313
2025-06-25,82,7,1372
2025-06-25,83,12,902
2025-06-25,84,18,4525
2025-06-25,85,2,703
2025-06-25,86,7,2121
2025-06-25,87,1,1821
2025-06-25,88,7,637
2025-06-25,89,12,822
2025-06-25,90,12,512
2025-06-25,91,0,369
2025-06-25,92,5,3631
2025-06-25,93,18,4539
2025-06-25,94,15,3952
2025-06-25,95,7,452
2025-06-25,96,0,3456
2025-06-25,97,15,1729
2025-06-25,98,8,890
2025-06-25,99,12,1974
2025-06-25,100,10,699
2025-06-24,1,12,2819
2025-06-24,2,9,3340
2025-06-24,3,3,3353
2025-06-24,4,5,1058
2025-06-24,5,6,1617
2025-06-24,6,4,708
2025-06-24,7,10,240
2025-06-24,8,12,2394
2025-06-24,9,18,2894
2025-06-24,10,9,894
2025-06-24,11,9,787
2025-06-24,12,10,1806
2025-06-24,13,6,1583
2025-06-24,14,17,1874
2025-06-24,15,3,2121
2025-06-24,16,1,2443
2025-06-24,17,13,3034
2025-06-24,18,12,2591
2025-06-24,19,11,1902
2025-06-24,20,6,241
2025-06-24,21,1,4974
2025-06-24,22,12,3354
2025-06-24,23,13,1608
2025-06-24,24,16,234
2025-06-24,25,8,4490
2025-06-24,26,16,741
2025-06-24,27,7,1926
2025-06-24,28,1,3454
2025-06-24,29,12,2629
2025-06-24,30,2,4192
2025-06-24,31,15,4310
2025-06-24,32,5,553
2025-06-24,33,18,3118
2025-06-24,34,6,2034
2025-06-24,35,9,1818
2025-06-24,36,8,3251
2025-06-24,37,1,4809
2025-06-24,38,14,3102
2025-06-24,39,4,3807
2025-06-24,40,3,2080
2025-06-24,41,19,4446
2025-06-24,42,3,3474
2025-06-24,43,17,1474
2025-06-24,44,3,4959
2025-06-24,45,16,3355
2025-06-24,46,11,1862
2025-06-24,47,16,2401
2025-06-24,48,9,4006
2025-06-24,49,0,3860
2025-06-24,50,17,3148
2025-06-24,51,17,238
2025-06-24,52,13,720
2025-06-24,53,14,2727
2025-06-24,54,11,4648
2025-06-24,55,3,4944
2025-06-24,56,2,4542
2025-06-24,57,19,3294
2025-06-24,58,11,1687
2025-06-24,59,6,1452
2025-06-24,60,10,2749
2025-06-24,61,0,4291
2025-06-24,62,5,467
2025-06-24,63,14,1643
2025-06-24,64,14,2813
2025-06-24,65,18,901
2025-06-24,66,10,2245
2025-06-24,67,1,3438
2025-06-24,68,13,4965
2025-06-24,69,1,4677
2025-06-24,70,3,4986
2025-06-24,71,16,3648
2025-06-24,72,2,1888
2025-06-24,73,12,4568
2025-06-24,74,8,4478
2025-06-24,75,6,1765
2025-06-24,76,14,4132
2025-06-24,77,10,4512
2025-06-24,78,19,368
2025-06-24,79,1,3188
2025-06-24,80,14,4752
2025-06-24,81,13,313
2025-06-24,82,19,1372
2025-06-24,83,10,902
2025-06-24,84,2,4525
2025-06-24,85,16,703
2025-06-24,86,11,2121
2025-06-24,87,14,1821
2025-06-24,88,15,637
2025-06-24,89,4,822
2025-06-24,90,19,512
2025-06-24,91,5,369
2025-06-24,92,18,3631
2025-06-24,93,4,4539
2025-06-24,94,2,3952
2025-06-24,95,0,452
2025-06-24,96,5,3456
2025-06-24,97,14,1729
2025-06-24,98,1,890
2025-06-24,99,2,1974
2025-06-24,100,16,699
2025-06-23,1,11,2819
2025-06-23,2,17,3340
2025-06-23,3,14,3353
2025-06-23,4,11,1058
2025-06-23,5,15,1617
2025-06-23,6,7,708
2025-06-23,7,13,240
2025-06-23,8,16,2394
2025-06-23,9,7,2894
2025-06-23,10,14,894
2025-06-23,11,13,787
2025-06-23,12,17,1806
2025-06-23,13,19,1583
2025-06-23,14,6,1874
2025-06-23,15,2,2121
2025-06-23,16,11,2443
2025-06-23,17,2,3034
2025-06-23,18,19,2591
2025-06-23,19,13,1902
2025-06-23,20,14,241
2025-06-23,21,13,4974
2025-06-23,22,6,3354
2025-06-23,23,16,1608
2025-06-23,24,11,234
2025-06-23,25,19,4490
2025-06-23,26,3,741
2025-06-23,27,8,1926
2025-06-23,28,5,3454
2025-06-23,29,15,2629
2025-06-23,30,1,4192
2025-06-23,31,7,4310
2025-06-23,32,10,553
2025-06-23,33,12,3118
2025-06-23,34,16,2034
2025-06-23,35,7,1818
2025-06-23,36,17,3251
2025-06-23,37,17,4809
2025-06-23,38,13,3102
2025-06-23,39,14,3807
2025-06-23,40,5,2080
2025-06-23,41,10,4446
2025-06-23,42,12,3474
2025-06-23,43,0,1474
2025-06-23,44,5,4959
2025-06-23,45,8,3355
2025-06-23,46,7,1862
2025-06-23,47,10,2401
2025-06-23,48,18,4006
2025-06-23,49,8,3860
2025-06-23,50,16,3148
2025-06-23,51,11,238
2025-06-23,52,13,720
2025-06-23,53,14,2727
2025-06-23,54,15,4648
2025-06-23,55,19,4944
2025-06-23,56,0,4542
2025-06-23,57,9,3294
2025-06-23,58,7,1687
2025-06-23,59,17,1452
2025-06-23,60,0,2749
2025-06-23,61,1,4291
2025-06-23,62,0,467
2025-06-23,63,0,1643
2025-06-23,64,8,2813
2025-06-23,65,12,901
2025-06-23,66,0,2245
2025-06-23,67,12,3438
2025-06-23,68,19,4965
2025-06-23,69,6,4677
2025-06-23,70,1,4986
2025-06-23,71,5,3648
2025-06-23,72,6,1888
2025-06-23,73,13,4568
2025-06-23,74,17,4478
2025-06-23,75,14,1765
2025-06-23,76,1,4132
2025-06-23,77,9,4512
2025-06-23,78,11,368
2025-06-23,79,16,3188
2025-06-23,80,7,4752
2025-06-23,81,10,313
2025-06-23,82,2,1372
2025-06-23,83,5,902
2025-06-23,84,8,4525
2025-06-23,85,5,703
2025-06-23,86,8,2121
2025-06-23,87,6,1821
2025-06-23,88,8,637
2025-06-23,89,17,822
2025-06-23,90,11,512
2025-06-23,91,7,369
2025-06-23,92,7,3631
2025-06-23,93,17,4539
2025-06-23,94,19,3952
2025-06-23,95,14,452
2025-06-23,96,6,3456
2025-06-23,97,10,1729
2025-06-23,98,19,890
2025-06-23,99,15,1974
2025-06-23,100,3,699
2025-06-22,1,5,2819
2025-06-22,2,2,3340
2025-06-22,3,8,3353
2025-06-22,4,9,1058
2025-06-22,5,13,1617
2025-06-22,6,10,708
2025-06-22,7,17,240
2025-06-22,8,11,2394
2025-06-22,9,11,2894
2025-06-22,10,12,894
2025-06-22,11,12,787
2025-06-22,12,18,1806
2025-06-22,13,18,1583
2025-06-22,14,13,1874
2025-06-22,15,3,2121
2025-06-22,16,12,2443
2025-06-22,17,7,3034
2025-06-22,18,18,2591
2025-06-22,19,11,1902
2025-06-22,20,17,241
2025-06-22,21,5,4974
2025-06-22,22,17,3354
2025-06-22,23,18,1608
2025-06-22,24,4,234
2025-06-22,25,8,4490
2025-06-22,26,2,741
2025-06-22,27,9,1926
2025-06-22,28,18,3454
2025-06-22,29,2,2629
2025-06-22,30,14,4192
2025-06-22,31,0,4310
2025-06-22,32,6,553
2025-06-22,33,11,3118
2025-06-22,34,16,2034
2025-06-22,35,19,1818
2025-06-22,36,4,3251
2025-06-22,37,3,4809
2025-06-22,38,11,3102
2025-06-22,39,19,3807
2025-06-22,40,17,2080
2025-06-22,41,16,4446
2025-06-22,42,18,3474
2025-06-22,43,8,1474
2025-06-22,44,3,4959
2025-06-22,45,1,3355
2025-06-22,46,3,1862
2025-06-22,47,1,2401
2025-06-22,48,14,4006
2025-06-22,49,1,3860
2025-06-22,50,3,3148
2025-06-22,51,5,238
2025-06-22,52,6,720
2025-06-22,53,9,2727
2025-06-22,54,18,4648
2025-06-22,55,18,4944
2025-06-22,56,11,4542
2025-06-22,57,2,3294
2025-06-22,58,12,1687
2025-06-22,59,17,1452
2025-06-22,60,7,2749
2025-06-22,61,14,4291
2025-06-22,62,0,467
2025-06-22,63,2,1643
2025-06-22,64,7,2813
2025-06-22,65,3,901
2025-06-22,66,15,2245
2025-06-22,67,9,3438
2025-06-22,68,11,4965
2025-06-22,69,13,4677
2025-06-22,70,13,4986
2025-06-22,71,1,3648
2025-06-22,72,4,1888
2025-06-22,73,4,4568
2025-06-22,74,5,4478
2025-06-22,75,12,1765
2025-06-22,76,8,4132
2025-06-22,77,14,4512
2025-06-22,78,13,368
2025-06-22,79,6,3188
2025-06-22,80,19,4752
2025-06-22,81,1,313
2025-06-22,82,6,1372
2025-06-22,83,5,902
2025-06-22,84,16,4525
2025-06-22,85,1,703
2025-06-22,86,2,2121
2025-06-22,87,4,1821
2025-06-22,88,4,637
2025-06-22,89,0,822
2025-06-22,90,7,512
2025-06-22,91,11,369
2025-06-22,92,3,3631
2025-06-22,93,12,4539
2025-06-22,94,14,3952
2025-06-22,95,10,452
2025-06-22,96,9,3456
2025-06-22,97,2,1729
2025-06-22,98,13,890
2025-06-22,99,15,1974
2025-06-22,100,9,699
2025-06-21,1,9,2819
2025-06-21,2,11,3340
2025-06-21,3,8,3353
2025-06-21,4,0,1058
2025-06-21,5,4,1617
2025-06-21,6,19,708
2025-06-21,7,7,240
2025-06-21,8,10,2394
2025-06-21,9,11,2894
2025-06-21,10,0,894
2025-06-21,11,19,787
2025-06-21,12,10,1806
2025-06-21,13,4,1583
2025-06-21,14,14,1874
2025-06-21,15,4,2121
2025-06-21,16,11,2443
2025-06-21,17,4,3034
2025-06-21,18,16,2591
2025-06-21,19,16,1902
2025-06-21,20,11,241
2025-06-21,21,14,4974
2025-06-21,22,14,3354
2025-06-21,23,5,1608
2025-06-21,24,11,234
2025-06-21,25,19,4490
2025-06-21,26,17,741
2025-06-21,27,13,1926
2025-06-21,28,1,3454
2025-06-21,29,8,2629
2025-06-21,30,4,4192
2025-06-21,31,19,4310
2025-06-21,32,0,553
2025-06-21,33,2,3118
2025-06-21,34,5,2034
2025-06-21,35,4,1818
2025-06-21,36,4,3251
2025-06-21,37,0,4809
2025-06-21,38,16,3102
2025-06-21,39,18,3807
2025-06-21,40,13,2080
2025-06-21,41,11,4446
2025-06-21,42,9,3474
2025-06-21,43,19,1474
2025-06-21,44,17,4959
2025-06-21,45,10,3355
2025-06-21,46,1,1862
2025-06-21,47,17,2401
2025-06-21,48,6,4006
2025-06-21,49,14,3860
2025-06-21,50,10,3148
2025-06-21,51,17,238
2025-06-21,52,11,720
2025-06-21,53,5,2727
2025-06-21,54,19,4648
2025-06-21,55,12,4944
2025-06-21,56,19,4542
2025-06-21,57,15,3294
2025-06-21,58,17,1687
2025-06-21,59,9,1452
2025-06-21,60,7,2749
2025-06-21,61,17,4291
2025-06-21,62,0,467
2025-06-21,63,7,1643
2025-06-21,64,5,2813
2025-06-21,65,4,901
2025-06-21,66,14,2245
2025-06-21,67,14,3438
2025-06-21,68,1,4965
2025-06-21,69,0,4677
2025-06-21,70,10,4986
2025-06-21,71,9,3648
2025-06-21,72,17,1888
2025-06-21,73,17,4568
2025-06-21,74,16,4478
2025-06-21,75,7,1765
2025-06-21,76,14,4132
2025-06-21,77,7,4512
2025-06-21,78,16,368
2025-06-21,79,11,3188
2025-06-21,80,7,4752
2025-06-21,81,13,313
2025-06-21,82,3,1372
2025-06-21,83,0,902
2025-06-21,84,0,4525
2025-06-21,85,18,703
2025-06-21,86,15,2121
2025-06-21,87,13,1821
2025-06-21,88,15,637
2025-06-21,89,4,822
2025-06-21,90,8,512
2025-06-21,91,1,369
2025-06-21,92,17,3631
2025-06-21,93,5,4539
2025-06-21,94,8,3952
2025-06-21,95,0,452
2025-06-21,96,8,3456
2025-06-21,97,15,1729
2025-06-21,98,12,890
2025-06-21,99,8,1974
2025-06-21,100,12,699
2025-06-20,1,8,2819
2025-06-20,2,10,3340
2025-06-20,3,3,3353
2025-06-20,4,1,1058
2025-06-20,5,5,1617
2025-06-20,6,13,708
2025-06-20,7,3,240
2025-06-20,8,5,2394
2025-06-20,9,18,2894
2025-06-20,10,5,894
2025-06-20,11,1,787
2025-06-20,12,17,1806
2025-06-20,13,12,1583
2025-06-20,14,8,1874
2025-06-20,15,18,2121
2025-06-20,16,12,2443
2025-06-20,17,10,3034
2025-06-20,18,0,2591
2025-06-20,19,6,1902
2025-06-20,20,14,241
2025-06-20,21,0,4974
2025-06-20,22,11,3354
2025-06-20,23,6,1608
2025-06-20,24,14,234
2025-06-20,25,18,4490
2025-06-20,26,0,741
2025-06-20,27,16,1926
2025-06-20,28,16,3454
2025-06-20,29,2,2629
2025-06-20,30,11,4192
2025-06-20,31,5,4310
2025-06-20,32,10,553
2025-06-20,33,2,3118
2025-06-20,34,7,2034
2025-06-20,35,13,1818
2025-06-20,36,13,3251
2025-06-20,37,9,4809
2025-06-20,38,1,3102
2025-06-20,39,13,3807
2025-06-20,40,8,2080
2025-06-20,41,2,4446
2025-06-20,42,7,3474
2025-06-20,43,15,1474
2025-06-20,44,1,4959
2025-06-20,45,5,3355
2025-06-20,46,11,1862
2025-06-20,47,4,2401
2025-06-20,48,1,4006
2025-06-20,49,15,3860
2025-06-20,50,4,3148
2025-06-20,51,14,238
2025-06-20,52,11,720
2025-06-20,53,3,2727
2025-06-20,54,14,4648
2025-06-20,55,10,4944
2025-06-20,56,15,4542
2025-06-20,57,5,3294
2025-06-20,58,13,1687
2025-06-20,59,17,1452
2025-06-20,60,11,2749
2025-06-20,61,10,4291
2025-06-20,62,12,467
2025-06-20,63,10,1643
2025-06-20,64,15,2813
2025-06-20,65,14,901
2025-06-20,66,14,2245
2025-06-20,67,3,3438
2025-06-20,68,10,4965
2025-06-20,69,18,4677
2025-06-20,70,14,4986
2025-06-20,71,3,3648
2025-06-20,72,12,1888
2025-06-20,73,18,4568
2025-06-20,74,1,4478
2025-06-20,75,13,1765
2025-06-20,76,3,4132
2025-06-20,77,15,4512
2025-06-20,78,19,368
2025-06-20,79,13,3188
2025-06-20,80,14,4752
2025-06-20,81,2,313
2025-06-20,82,7,1372
2025-06-20,83,15,902
2025-06-20,84,9,4525
2025-06-20,85,3,703
2025-06-20,86,17,2121
2025-06-20,87,1,1821
2025-06-20,88,16,637
2025-06-20,89,12,822
2025-06-20,90,3,512
2025-06-20,91,10,369
2025-06-20,92,6,3631
2025-06-20,93,11,4539
2025-06-20,94,9,3952
2025-06-20,95,6,452
2025-06-20,96,12,3456
2025-06-20,97,6,1729
2025-06-20,98,16,890
2025-06-20,99,9,1974
2025-06-20,100,9,699
2025-06-19,1,3,2819
2025-06-19,2,19,3340
2025-06-19,3,3,3353
2025-06-19,4,6,1058
2025-06-19,5,0,1617
2025-06-19,6,11,708
2025-06-19,7,12,240
2025-06-19,8,9,2394
2025-06-19,9,14,2894
2025-06-19,10,12,894
2025-06-19,11,8,787
2025-06-19,12,8,1806
2025-06-19,13,14,1583
2025-06-19,14,9,1874
2025-06-19,15,9,2121
2025-06-19,16,7,2443
2025-06-19,17,15,3034
2025-06-19,18,16,2591
2025-06-19,19,4,1902
2025-06-19,20,3,241
2025-06-19,21,17,4974
2025-06-19,22,18,3354
2025-06-19,23,3,1608
2025-06-19,24,6,234
2025-06-19,25,9,4490
2025-06-19,26,17,741
2025-06-19,27,18,1926
2025-06-19,28,3,3454
2025-06-19,29,9,2629
2025-06-19,30,0,4192
2025-06-19,31,17,4310
2025-06-19,32,4,553
2025-06-19,33,14,3118
2025-06-19,34,16,2034
2025-06-19,35,2,1818
2025-06-19,36,11,3251
2025-06-19,37,1,4809
2025-06-19,38,0,3102
2025-06-19,39,16,3807
2025-06-19,40,15,2080
2025-06-19,41,4,4446
2025-06-19,42,14,3474
2025-06-19,43,2,1474
2025-06-19,44,6,4959
2025-06-19,45,10,3355
2025-06-19,46,9,1862
2025-06-19,47,8,2401
2025-06-19,48,13,4006
2025-06-19,49,12,3860
2025-06-19,50,1,3148
2025-06-19,51,2,238
2025-06-19,52,6,720
2025-06-19,53,17,2727
2025-06-19,54,2,4648
2025-06-19,55,9,4944
2025-06-19,56,6,4542
2025-06-19,57,8,3294
2025-06-19,58,16,1687
2025-06-19,59,10,1452
2025-06-19,60,6,2749
2025-06-19,61,13,4291
2025-06-19,62,18,467
2025-06-19,63,3,1643
2025-06-19,64,5,2813
2025-06-19,65,9,901
2025-06-19,66,6,2245
2025-06-19,67,12,3438
2025-06-19,68,13,4965
2025-06-19,69,3,4677
2025-06-19,70,7,4986
2025-06-19,71,4,3648
2025-06-19,72,0,1888
2025-06-19,73,3,4568
2025-06-19,74,2,4478
2025-06-19,75,8,1765
2025-06-19,76,7,4132
2025-06-19,77,0,4512
2025-06-19,78,5,368
2025-06-19,79,8,3188
2025-06-19,80,6,4752
2025-06-19,81,3,313
2025-06-19,82,12,1372
2025-06-19,83,16,902
2025-06-19,84,1,4525
2025-06-19,85,4,703
2025-06-19,86,11,2121
2025-06-19,87,7,1821
2025-06-19,88,5,637
2025-06-19,89,7,822
2025-06-19,90,17,512
2025-06-19,91,2,369
2025-06-19,92,11,3631
2025-06-19,93,2,4539
2025-06-19,94,5,3952
2025-06-19,95,1,452
2025-06-19,96,11,3456
2025-06-19,97,1,1729
2025-06-19,98,5,890
2025-06-19,99,16,1974
2025-06-19,100,2,699
2025-06-18,1,1,2819
2025-06-18,2,19,3340
2025-06-18,3,7,3353
2025-06-18,4,11,1058
2025-06-18,5,3,1617
2025-06-18,6,4,708
2025-06-18,7,12,240
2025-06-18,8,14,2394
2025-06-18,9,15,2894
2025-06-18,10,9,894
2025-06-18,11,15,787
2025-06-18,12,11,1806
2025-06-18,13,16,1583
2025-06-18,14,15,1874
2025-06-18,15,11,2121
2025-06-18,16,7,2443
2025-06-18,17,19,3034
2025-06-18,18,2,2591
2025-06-18,19,15,1902
2025-06-18,20,12,241
2025-06-18,21,18,4974
2025-06-18,22,7,3354
2025-06-18,23,4,1608
2025-06-18,24,19,234
2025-06-18,25,7,4490
2025-06-18,26,11,741
2025-06-18,27,0,1926
2025-06-18,28,19,3454
2025-06-18,29,5,2629
2025-06-18,30,17,4192
2025-06-18,31,7,4310
2025-06-18,32,6,553
2025-06-18,33,0,3118
2025-06-18,34,15,2034
2025-06-18,35,11,1818
2025-06-18,36,5,3251
2025-06-18,37,19,4809
2025-06-18,38,1,3102
2025-06-18,39,13,3807
2025-06-18,40,3,2080
2025-06-18,41,0,4446
2025-06-18,42,17,3474
2025-06-18,43,12,1474
2025-06-18,44,1,4959
2025-06-18,45,8,3355
2025-06-18,46,1,1862
2025-06-18,47,8,2401
2025-06-18,48,0,4006
2025-06-18,49,10,3860
2025-06-18,50,2,3148
2025-06-18,51,19,238
2025-06-18,52,3,720
2025-06-18,53,17,2727
2025-06-18,54,5,4648
2025-06-18,55,2,4944
2025-06-18,56,10,4542
2025-06-18,57,14,3294
2025-06-18,58,4,1687
2025-06-18,59,19,1452
2025-06-18,60,9,2749
2025-06-18,61,11,4291
2025-06-18,62,14,467
2025-06-18,63,16,1643
2025-06-18,64,9,2813
2025-06-18,65,5,901
2025-06-18,66,17,2245
2025-06-18,67,12,3438
2025-06-18,68,2,4965
2025-06-18,69,9,4677
2025-06-18,70,13,4986
2025-06-18,71,5,3648
2025-06-18,72,2,1888
2025-06-18,73,15,4568
2025-06-18,74,6,4478
2025-06-18,75,19,1765
2025-06-18,76,13,4132
2025-06-18,77,8,4512
2025-06-18,78,14,368
2025-06-18,79,2,3188
2025-06-18,80,1,4752
2025-06-18,81,1,313
2025-06-18,82,2,1372
2025-06-18,83,17,902
2025-06-18,84,13,4525
2025-06-18,85,19,703
2025-06-18,86,17,2121
2025-06-18,87,9,1821
2025-06-18,88,1,637
2025-06-18,89,0,822
2025-06-18,90,3,512
2025-06-18,91,13,369
2025-06-18,92,0,3631
2025-06-18,93,13,4539
2025-06-18,94,15,3952
2025-06-18,95,13,452
2025-06-18,96,19,3456
2025-06-18,97,2,1729
2025-06-18,98,2,890
2025-06-18,99,8,1974
2025-06-18,100,5,699
2025-06-17,1,12,2819
2025-06-17,2,1,3340
2025-06-17,3,7,3353
2025-06-17,4,1,1058
2025-06-17,5,3,1617
2025-06-17,6,14,708
2025-06-17,7,3,240
2025-06-17,8,12,2394
2025-06-17,9,11,2894
2025-06-17,10,12,894
2025-06-17,11,13,787
2025-06-17,12,19,1806
2025-06-17,13,17,1583
2025-06-17,14,5,1874
2025-06-17,15,10,2121
2025-06-17,16,1,2443
2025-06-17,17,18,3034
2025-06-17,18,18,2591
2025-06-17,19,4,1902
2025-06-17,20,18,241
2025-06-17,21,1,4974
2025-06-17,22,9,3354
2025-06-17,23,1,1608
2025-06-17,24,10,234
2025-06-17,25,17,4490
2025-06-17,26,14,741
2025-06-17,27,8,1926
2025-06-17,28,18,3454
2025-06-17,29,8,2629
